mixamorig5:LeftHandRing1,79.6219,141.708,3.66958
mixamorig5:LeftHandRing2_$AssimpFbx$_Translation,82.5075,141.024,3.68439
mixamorig5:LeftHandRing2_$AssimpFbx$_PreRotation,82.5075,141.024,3.68439
mixamorig5:LeftHandRing2_$AssimpFbx$_Rotation,82.5075,141.024,3.68439
mixamorig5:LeftHandRing2,82.5075,141.024,3.68439
mixamorig5:LeftHandRing3_$AssimpFbx$_Translation,85.1968,140.28,3.70559
mixamorig5:LeftHandRing3_$AssimpFbx$_PreRotation,85.1968,140.28,3.70559
mixamorig5:LeftHandRing3_$AssimpFbx$_Rotation,85.1968,140.28,3.70559
mixamorig5:LeftHandRing3,85.1968,140.28,3.70559
mixamorig5:LeftHandRing4,87.5834,139.903,3.70452
mixamorig5:LeftHandPinky1_$AssimpFbx$_Translation,78.835,141.749,5.93512
mixamorig5:LeftHandPinky1_$AssimpFbx$_PreRotation,78.835,141.749,5.93512
mixamorig5:LeftHandPinky1_$AssimpFbx$_Rotation,78.835,141.749,5.93512
mixamorig5:LeftHandPinky1,78.835,141.749,5.93512
mixamorig5:LeftHandPinky2_$AssimpFbx$_Translation,81.4749,141.235,5.99057
mixamorig5:LeftHandPinky2_$AssimpFbx$_PreRotation,81.4749,141.235,5.99057
mixamorig5:LeftHandPinky2_$AssimpFbx$_Rotation,81.4749,141.235,5.99057
mixamorig5:LeftHandPinky2,81.4749,141.235,5.99057
mixamorig5:LeftHandPinky3_$AssimpFbx$_Translation,83.6038,140.501,6.05675
mixamorig5:LeftHandPinky3_$AssimpFbx$_PreRotation,83.6038,140.501,6.05675
mixamorig5:LeftHandPinky3_$AssimpFbx$_Rotation,83.6038,140.501,6.05675
mixamorig5:LeftHandPinky3,83.6038,140.501,6.05675
mixamorig5:LeftHandPinky4,85.4597,139.821,6.11723
mixamorig5:RightShoulder_$AssimpFbx$_Translation,-6.47527,146.458,2.80927
mixamorig5:RightShoulder_$AssimpFbx$_PreRotation,-6.47527,146.458,2.80927
mixamorig5:RightShoulder_$AssimpFbx$_Rotation,-6.47527,146.458,2.80927
mixamorig5:RightShoulder,-6.47527,146.458,2.80927
mixamorig5:RightArm_$AssimpFbx$_Translation,-19.1979,142.593,2.79779
mixamorig5:RightArm_$AssimpFbx$_PreRotation,-19.1979,142.593,2.79779
mixamorig5:RightArm_$AssimpFbx$_Rotation,-19.1979,142.593,2.79779
mixamorig5:RightArm,-19.1979,142.593,2.79779
mixamorig5:RightForeArm_$AssimpFbx$_Translation,-46.8611,141.458,4.32978
mixamorig5:RightForeArm_$AssimpFbx$_PreRotation,-46.8611,141.458,4.32978
mixamorig5:RightForeArm_$AssimpFbx$_Rotation,-46.8611,141.458,4.32978
mixamorig5:RightForeArm,-46.8611,141.458,4.32978
mixamorig5:RightHand_$AssimpFbx$_Translation,-68.0925,142.297,3.56521
mixamorig5:RightHand_$AssimpFbx$_PreRotation,-68.0925,142.297,3.56521
mixamorig5:RightHand_$AssimpFbx$_Rotation,-68.0925,142.297,3.56521
mixamorig5:RightHand,-68.0925,142.297,3.56521
mixamorig5:RightHandThumb1_$AssimpFbx$_Translation,-71.386,140.469,0.448433
mixamorig5:RightHandThumb1_$AssimpFbx$_PreRotation,-71.386,140.469,0.448433
mixamorig5:RightHandThumb1_$AssimpFbx$_Rotation,-71.386,140.469,0.448433
mixamorig5:RightHandThumb1,-71.386,140.469,0.448433
mixamorig5:RightHandThumb2_$AssimpFbx$_Translation,-74.0208,139.007,-2.04499
mixamorig5:RightHandThumb2_$AssimpFbx$_PreRotation,-74.0208,139.007,-2.04499
