Frame,RootNode,mixamorig7:Hips,mixamorig7:Spine,mixamorig7:Spine1,mixamorig7:Spine2,mixamorig7:Neck,mixamorig7:Head,mixamorig7:HeadTop_End,mixamorig7:LeftShoulder,mixamorig7:LeftArm,mixamorig7:LeftForeArm,mixamorig7:LeftHand,mixamorig7:LeftHandThumb1,mixamorig7:LeftHandThumb2,mixamorig7:LeftHandThumb3,mixamorig7:LeftHandThumb4,mixamorig7:LeftHandIndex1,mixamorig7:LeftHandIndex2,mixamorig7:LeftHandIndex3,mixamorig7:LeftHandIndex4,mixamorig7:LeftHandMiddle1,mixamorig7:LeftHandMiddle2,mixamorig7:LeftHandMiddle3,mixamorig7:LeftHandMiddle4,mixamorig7:LeftHandRing1,mixamorig7:LeftHandRing2,mixamorig7:LeftHandRing3,mixamorig7:LeftHandRing4,mixamorig7:LeftHandPinky1,mixamorig7:LeftHandPinky2,mixamorig7:LeftHandPinky3,mixamorig7:LeftHandPinky4,mixamorig7:RightShoulder,mixamorig7:RightArm,mixamorig7:RightForeArm,mixamorig7:RightHand,mixamorig7:RightHandThumb1,mixamorig7:RightHandThumb2,mixamorig7:RightHandThumb3,mixamorig7:RightHandThumb4,mixamorig7:RightHandIndex1,mixamorig7:RightHandIndex2,mixamorig7:RightHandIndex3,mixamorig7:RightHandIndex4,mixamorig7:RightHandMiddle1,mixamorig7:RightHandMiddle2,mixamorig7:RightHandMiddle3,mixamorig7:RightHandMiddle4,mixamorig7:RightHandRing1,mixamorig7:RightHandRing2,mixamorig7:RightHandRing3,mixamorig7:RightHandRing4,mixamorig7:RightHandPinky1,mixamorig7:RightHandPinky2,mixamorig7:RightHandPinky3,mixamorig7:RightHandPinky4,mixamorig7:LeftUpLeg,mixamorig7:LeftLeg,mixamorig7:LeftFoot,mixamorig7:LeftToeBase,mixamorig7:LeftToe_End,mixamorig7:RightUpLeg,mixamorig7:RightLeg,mixamorig7:RightFoot,mixamorig7:RightToeBase,mixamorig7:RightToe_End,Ch08_Body,Ch08_Sneakers,Ch08_Eyelashes,Ch08_Pants,Ch08_Hoodie,Ch08_Hair,Ch08_Beard,
0,1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00,9.994742e-01 -1.840558e-02 -2.669478e-02 0.000000e+00 1.738041e-02 9.991212e-01 -3.813979e-02 0.000000e+00 2.737330e-02 3.765577e-02 9.989158e-01 0.000000e+00 -1.438347e+00 8.889209e+01 1.819568e+00 1.000000e+00,9.919118e-01 1.024100e-01 -7.498696e-02 0.000000e+00 -1.172405e-01 9.655973e-01 -2.321129e-01 0.000000e+00 4.863652e-02 2.390271e-01 9.697941e-01 0.000000e+00 -1.234249e+00 9.964390e+01 2.047961e+00 1.000000e+00,9.897222e-01 1.161936e-01 -8.336054e-02 0.000000e+00 -1.364262e-01 9.419382e-01 -3.068230e-01 0.000000e+00 4.286962e-02 3.150421e-01 9.481091e-01 0.000000e+00 -2.705489e+00 1.117611e+02 -8.648007e-01 1.000000e+00,9.872646e-01 1.289446e-01 -9.317622e-02 0.000000e+00 -1.549447e-01 9.121507e-01 -3.794376e-01 0.000000e+00 3.606436e-02 3.890426e-01 9.205136e-01 0.000000e+00 -4.662060e+00 1.252700e+02 -5.265133e+00 1.000000e+00,9.872646e-01 1.289446e-01 -9.317622e-02 0.000000e+00 -1.568125e-01 8.874447e-01 -4.334184e-01 0.000000e+00 2.680182e-02 4.425099e-01 8.963631e-01 0.000000e+00 -7.161969e+00 1.399868e+02 -1.138705e+01 1.000000e+00,9.872446e-01 1.297502e-01 -9.226473e-02 0.000000e+00 -1.569502e-01 8.904419e-01 -4.271766e-01 0.000000e+00 2.673018e-02 4.362087e-01 8.994485e-01 0.000000e+00 -7.845849e+00 1.432510e+02 -1.411598e+01 1.000000e+00,9.872446e-01 1.297502e-01 -9.226473e-02 0.000000e+00 -1.569502e-01 8.904419e-01 -4.271766e-01 0.000000e+00 2.673018e-02 4.362087e-01 8.994485e-01 0.000000e+00 -1.147837e+01 1.606772e+02 -2.847830e+01 1.000000e+00,2.162985e-01 4.261853e-01 8.783970e-01 0.000000e+00 9.594528e-01 -2.593354e-01 -1.104322e-01 0.000000e+00 1.807349e-01 8.666666e-01 -4.649986e-01 0.000000e+00 6.516781e-01 1.384040e+02 -1.084031e+01 1.000000e+00,4.493206e-01 3.535225e-01 8.204468e-01 0.000000e+00 5.007445e-01 -8.602080e-01 9.642065e-02 0.000000e+00 7.398418e-01 3.675103e-01 -5.635338e-01 0.000000e+00 1.594037e+01 1.342715e+02 -1.260003e+01 1.000000e+00,6.203675e-01 -7.820088e-02 7.804030e-01 0.000000e+00 2.258947e-01 -9.350381e-01 -2.732675e-01 0.000000e+00 7.510763e-01 3.458152e-01 -5.624022e-01 0.000000e+00 2.783801e+01 1.138331e+02 -1.030908e+01 1.000000e+00,7.721071e-01 7.259081e-02 6.313329e-01 0.000000e+00 3.539087e-01 -8.742564e-01 -3.323011e-01 0.000000e+00 5.278250e-01 4.800062e-01 -7.007102e-01 0.000000e+00 3.313008e+01 9.192775e+01 -1.671098e+01 1.000000e+00,9.595398e-01 -1.298795e-01 2.498292e-01 0.000000e+00 -6.862765e-02 -9.683807e-01 -2.398522e-01 0.000000e+00 2.730817e-01 2.130024e-01 -9.381132e-01 0.000000e+00 3.120655e+01 8.829855e+01 -1.875551e+01 1.000000e+00,9.453540e-01 -6.051952e-02 3.203796e-01 0.000000e+00 8.368405e-03 -9.777945e-01 -2.093986e-01 0.000000e+00 3.259382e-01 2.006368e-01 -9.238557e-01 0.000000e+00 3.038460e+01 8.486917e+01 -1.977344e+01 1.000000e+00,9.477488e-01 -1.015244e-01 3.024317e-01 0.000000e+00 -1.951630e-02 -9.646854e-01 -2.626803e-01 0.000000e+00 3.184199e-01 2.430525e-01 -9.162610e-01 0.000000e+00 3.061373e+01 8.161166e+01 -2.040004e+01 1.000000e+00,9.477488e-01 -1.015244e-01 3.024317e-01 0.000000e+00 -1.951630e-02 -9.646854e-01 -2.626803e-01 0.000000e+00 3.184199e-01 2.430525e-01 -9.162610e-01 0.000000e+00 3.092440e+01 7.890728e+01 -2.100945e+01 1.000000e+00,8.069074e-01 -5.039145e-02 5.885244e-01 0.000000e+00 1.374981e-01 -9.529595e-01 -2.701153e-01 0.000000e+00 5.744517e-01 2.988789e-01 -7.620215e-01 0.000000e+00 3.379421e+01 8.292305e+01 -2.221935e+01 1.000000e+00,8.032943e-01 -1.911673e-02 5.952752e-01 0.000000e+00 8.714134e-02 -9.849560e-01 -1.492242e-01 0.000000e+00 5.891728e-01 1.717440e-01 -7.895439e-01 0.000000e+00 3.426817e+01 7.976730e+01 -2.309980e+01 1.000000e+00,8.028397e-01 -4.953024e-03 5.961742e-01 0.000000e+00 2.899134e-02 -9.984581e-01 -4.733684e-02 0.000000e+00 5.954896e-01 5.528775e-02 -8.014584e-01 0.000000e+00 3.452081e+01 7.675593e+01 -2.356632e+01 1.000000e+00,8.028397e-01 -4.953024e-03 5.961742e-01 0.000000e+00 2.899134e-02 -9.984581e-01 -4.733684e-02 0.000000e+00 5.954896e-01 5.528775e-02 -8.014584e-01 0.000000e+00 3.459155e+01 7.415358e+01 -2.369328e+01 1.000000e+00,7.899167e-01 5.211440e-02 6.109955e-01 0.000000e+00 1.891298e-01 -9.685124e-01 -1.619056e-01 0.000000e+00 5.833192e-01 2.434494e-01 -7.749007e-01 0.000000e+00 3.590871e+01 8.318801e+01 -2.058591e+01 1.000000e+00,7.827417e-01 1.013854e-01 6.140327e-01 0.000000e+00 9.759614e-02 -9.944305e-01 3.978289e-02 0.000000e+00 6.146464e-01 2.878745e-02 -7.882773e-01 0.000000e+00 3.660004e+01 7.979446e+01 -2.113164e+01 1.000000e+00,7.824634e-01 1.198063e-01 6.110626e-01 0.000000e+00 1.307032e-02 -9.842603e-01 1.762395e-01 0.000000e+00 6.225593e-01 -1.299142e-01 -7.717138e-01 0.000000e+00 3.691331e+01 7.638683e+01 -2.101182e+01 1.000000e+00,7.824634e-01 1.198063e-01 6.110626e-01 0.000000e+00 1.307032e-02 -9.842603e-01 1.762395e-01 0.000000e+00 6.225593e-01 -1.299142e-01 -7.717138e-01 0.000000e+00 3.694655e+01 7.334634e+01 -2.047315e+01 1.000000e+00,7.517006e-01 1.942330e-01 6.302537e-01 0.000000e+00 2.561703e-01 -9.666012e-01 -7.644102e-03 0.000000e+00 6.077195e-01 1.671983e-01 -7.763517e-01 0.000000e+00 3.781240e+01 8.329610e+01 -1.957978e+01 1.000000e+00,7.428300e-01 2.459621e-01 6.226607e-01 0.000000e+00 8.996321e-02 -9.583032e-01 2.712212e-01 0.000000e+00 6.634080e-01 -1.454546e-01 -7.339842e-01 0.000000e+00 3.856759e+01 8.042745e+01 -1.960643e+01 1.000000e+00,7.416725e-01 2.725781e-01 6.128810e-01 0.000000e+00 -3.161396e-02 -8.984875e-01 4.378585e-01 0.000000e+00 6.700166e-01 -3.441230e-01 -6.577665e-01 0.000000e+00 3.880833e+01 7.781818e+01 -1.887176e+01 1.000000e+00,7.416725e-01 2.725781e-01 6.128810e-01 0.000000e+00 -3.161396e-02 -8.984875e-01 4.378585e-01 0.000000e+00 6.700166e-01 -3.441230e-01 -6.577665e-01 0.000000e+00 3.874139e+01 7.566783e+01 -1.781496e+01 1.000000e+00,7.141456e-01 3.721668e-01 5.928644e-01 0.000000e+00 3.526573e-01 -9.229020e-01 1.545459e-01 0.000000e+00 6.046726e-01 9.870964e-02 -7.903338e-01 0.000000e+00 3.891872e+01 8.427158e+01 -1.756200e+01 1.000000e+00,7.227168e-01 3.739479e-01 5.812432e-01 0.000000e+00 8.827142e-02 -8.840408e-01 4.589989e-01 0.000000e+00 6.854842e-01 -2.804190e-01 -6.719201e-01 0.000000e+00 3.986076e+01 8.183743e+01 -1.714528e+01 1.000000e+00,7.228281e-01 4.039689e-01 5.606504e-01 0.000000e+00 -5.793735e-02 -7.730431e-01 6.317022e-01 0.000000e+00 6.885948e-01 -4.890947e-01 -5.353725e-01 0.000000e+00 4.005625e+01 7.979662e+01 -1.609413e+01 1.000000e+00,7.228281e-01 4.039689e-01 5.606504e-01 0.000000e+00 -5.793735e-02 -7.730431e-01 6.317022e-01 0.000000e+00 6.885948e-01 -4.890947e-01 -5.353725e-01 0.000000e+00 3.994032e+01 7.827746e+01 -1.485540e+01 1.000000e+00,-1.443536e-02 -3.772011e-01 -9.260188e-01 0.000000e+00 -9.850206e-01 -1.537870e-01 7.799807e-02 0.000000e+00 -1.718306e-01 9.132736e-01 -3.693309e-01 0.000000e+00 -1.407648e+01 1.364812e+02 -9.448670e+00 1.000000e+00,3.506881e-01 -5.656282e-01 -7.463795e-01 0.000000e+00 -6.652417e-01 -7.114205e-01 2.265699e-01 0.000000e+00 -6.591442e-01 4.170674e-01 -6.257663e-01 0.000000e+00 -2.977259e+01 1.340306e+02 -8.205787e+00 1.000000e+00,5.972064e-01 7.755215e-01 -2.047203e-01 0.000000e+00 4.348060e-01 -5.274972e-01 -7.298561e-01 0.000000e+00 -6.740087e-01 3.468612e-01 -6.522263e-01 0.000000e+00 -4.557787e+01 1.171282e+02 -2.822781e+00 1.000000e+00,6.908239e-01 7.129496e-01 -1.202690e-01 0.000000e+00 3.863326e-01 -5.045902e-01 -7.720979e-01 0.000000e+00 -6.111537e-01 4.869200e-01 -6.240188e-01 0.000000e+00 -3.539276e+01 1.047718e+02 -1.991929e+01 1.000000e+00,6.022007e-01 7.608827e-01 2.416841e-01 0.000000e+00 6.585292e-01 -3.022861e-01 -6.891747e-01 0.000000e+00 -4.513236e-01 5.741776e-01 -6.831005e-01 0.000000e+00 -3.157133e+01 1.047773e+02 -2.180404e+01 1.000000e+00,6.201081e-01 7.646210e-01 1.755569e-01 0.000000e+00 6.334299e-01 -3.559624e-01 -6.870638e-01 0.000000e+00 -4.628521e-01 5.372568e-01 -7.050689e-01 0.000000e+00 -2.901956e+01 1.041873e+02 -2.398586e+01 1.000000e+00,5.716517e-01 7.862049e-01 2.347246e-01 0.000000e+00 6.605631e-01 -2.712981e-01 -7.000378e-01 0.000000e+00 -4.866931e-01 5.552283e-01 -6.744260e-01 0.000000e+00 -2.687602e+01 1.027961e+02 -2.645314e+01 1.000000e+00,5.716517e-01 7.862049e-01 2.347246e-01 0.000000e+00 6.605631e-01 -2.712981e-01 -7.000378e-01 0.000000e+00 -4.866931e-01 5.552283e-01 -6.744260e-01 0.000000e+00 -2.499806e+01 1.016238e+02 -2.877349e+01 1.000000e+00,6.314854e-01 7.742471e-01 -4.203657e-02 0.000000e+00 6.438832e-01 -5.538216e-01 -5.279163e-01 0.000000e+00 -4.320184e-01 3.063047e-01 -8.482550e-01 0.000000e+00 -2.905742e+01 1.022360e+02 -2.781011e+01 1.000000e+00,6.638169e-01 7.452922e-01 -6.233736e-02 0.000000e+00 6.983781e-01 -6.475342e-01 -3.049046e-01 0.000000e+00 -2.676086e-01 1.588657e-01 -9.503402e-01 0.000000e+00 -2.694174e+01 1.003813e+02 -2.955735e+01 1.000000e+00,6.667268e-01 7.425554e-01 -6.392241e-02 0.000000e+00 6.957586e-01 -6.508619e-01 -3.038063e-01 0.000000e+00 -2.671977e-01 1.580811e-01 -9.505866e-01 0.000000e+00 -2.476126e+01 9.837047e+01 -3.050751e+01 1.000000e+00,6.667268e-01 7.425554e-01 -6.392241e-02 0.000000e+00 6.957586e-01 -6.508619e-01 -3.038063e-01 0.000000e+00 -2.671977e-01 1.580811e-01 -9.505866e-01 0.000000e+00 -2.283427e+01 9.659310e+01 -3.134473e+01 1.000000e+00,6.665795e-01 7.417558e-01 -7.395487e-02 0.000000e+00 6.365312e-01 -6.180208e-01 -4.613869e-01 0.000000e+00 -3.879423e-01 2.604765e-01 -8.841109e-01 0.000000e+00 -3.092663e+01 1.004374e+02 -2.808364e+01 1.000000e+00,7.086836e-01 6.993838e-01 -9.289357e-02 0.000000e+00 6.889613e-01 -7.143834e-01 -1.224265e-01 0.000000e+00 -1.519848e-01 2.276148e-02 -9.881203e-01 0.000000e+00 -2.869856e+01 9.824272e+01 -2.970790e+01 1.000000e+00,7.192370e-01 6.864070e-01 -1.074381e-01 0.000000e+00 6.880306e-01 -7.251762e-01 -2.707657e-02 0.000000e+00 -9.649718e-02 -5.444637e-02 -9.938426e-01 0.000000e+00 -2.644205e+01 9.591485e+01 -3.010860e+01 1.000000e+00,7.192370e-01 6.864070e-01 -1.074381e-01 0.000000e+00 6.880306e-01 -7.251762e-01 -2.707657e-02 0.000000e+00 -9.649718e-02 -5.444637e-02 -9.938426e-01 0.000000e+00 -2.451698e+01 9.390650e+01 -3.018549e+01 1.000000e+00,7.116827e-01 6.945429e-01 -1.054368e-01 0.000000e+00 6.246131e-01 -6.942986e-01 -3.575016e-01 0.000000e+00 -3.215050e-01 1.885705e-01 -9.279413e-01 0.000000e+00 -3.222877e+01 9.884219e+01 -2.765084e+01 1.000000e+00,7.645106e-01 6.342259e-01 -1.152386e-01 0.000000e+00 6.444548e-01 -7.559430e-01 1.150114e-01 0.000000e+00 -1.417062e-02 -1.621937e-01 -9.866567e-01 0.000000e+00 -3.041741e+01 9.681567e+01 -2.869025e+01 1.000000e+00,7.812866e-01 6.117445e-01 -1.239307e-01 0.000000e+00 6.160287e-01 -7.237740e-01 3.109004e-01 0.000000e+00 1.004939e-01 -3.192475e-01 -9.423275e-01 0.000000e+00 -2.866867e+01 9.478508e+01 -2.838156e+01 1.000000e+00,7.812866e-01 6.117445e-01 -1.239307e-01 0.000000e+00 6.160287e-01 -7.237740e-01 3.109004e-01 0.000000e+00 1.004939e-01 -3.192475e-01 -9.423275e-01 0.000000e+00 -2.720416e+01 9.305724e+01 -2.764001e+01 1.000000e+00,7.486724e-01 6.502155e-01 -1.292624e-01 0.000000e+00 6.105366e-01 -7.522385e-01 -2.477534e-01 0.000000e+00 -2.583293e-01 1.065666e-01 -9.601609e-01 0.000000e+00 -3.426148e+01 9.779790e+01 -2.663628e+01 1.000000e+00,8.087175e-01 5.745071e-01 -1.261625e-01 0.000000e+00 5.825998e-01 -7.528607e-01 3.062313e-01 0.000000e+00 8.094929e-02 -3.211572e-01 -9.435595e-01 0.000000e+00 -3.257501e+01 9.570805e+01 -2.732197e+01 1.000000e+00,8.311638e-01 5.454569e-01 -1.079021e-01 0.000000e+00 5.066652e-01 -6.630435e-01 5.510561e-01 0.000000e+00 2.290336e-01 -5.126885e-01 -8.274620e-01 0.000000e+00 -3.126991e+01 9.403418e+01 -2.664027e+01 1.000000e+00,8.311638e-01 5.454569e-01 -1.079021e-01 0.000000e+00 5.066652e-01 -6.630435e-01 5.510561e-01 0.000000e+00 2.290336e-01 -5.126885e-01 -8.274620e-01 0.000000e+00 -3.028086e+01 9.273955e+01 -2.556437e+01 1.000000e+00,-9.243918e-01 -3.351390e-01 -1.821578e-01 0.000000e+00 3.808657e-01 -7.846545e-01 -4.891406e-01 0.000000e+00 2.099920e-02 -5.215352e-01 8.529713e-01 0.000000e+00 8.595892e+00 8.270526e+01 8.469132e-01 1.000000e+00,-8.514291e-01 -4.386375e-01 -2.875160e-01 0.000000e+00 1.380695e-01 -7.163273e-01 6.839676e-01 0.000000e+00 -5.059694e-01 5.426528e-01 6.704646e-01 0.000000e+00 2.439306e+01 5.016014e+01 -1.944117e+01 1.000000e+00,-7.858995e-01 -5.430089e-01 -2.958093e-01 0.000000e+00 5.953320e-01 -7.937635e-01 -1.245754e-01 0.000000e+00 -1.671571e-01 -2.740083e-01 9.470891e-01 0.000000e+00 2.965616e+01 2.285432e+01 6.631124e+00 1.000000e+00,-7.749348e-01 -5.262790e-01 -3.500088e-01 0.000000e+00 6.039504e-01 -4.533254e-01 -6.555455e-01 0.000000e+00 1.863319e-01 -7.193930e-01 6.691440e-01 0.000000e+00 4.157167e+01 6.967223e+00 4.137761e+00 1.000000e+00,-7.749348e-01 -5.262790e-01 -3.500088e-01 0.000000e+00 6.039504e-01 -4.533254e-01 -6.555455e-01 0.000000e+00 1.863319e-01 -7.193930e-01 6.691440e-01 0.000000e+00 4.628182e+01 3.431784e+00 -9.747729e-01 1.000000e+00,-9.913358e-01 -2.738183e-02 1.284664e-01 0.000000e+00 -4.800493e-02 -8.348489e-01 -5.483822e-01 0.000000e+00 1.222657e-01 -5.497979e-01 8.263011e-01 0.000000e+00 -1.172957e+01 8.308157e+01 1.442664e+00 1.000000e+00,-9.922439e-01 -4.008409e-02 1.176654e-01 0.000000e+00 7.626143e-02 -9.438081e-01 3.215753e-01 0.000000e+00 9.816351e-02 3.280545e-01 9.395448e-01 0.000000e+00 -1.371965e+01 4.847216e+01 -2.129101e+01 1.000000e+00,-9.794481e-01 5.747832e-02 1.933328e-01 0.000000e+00 -1.896746e-01 -5.884569e-01 -7.859659e-01 0.000000e+00 6.859197e-02 -8.064832e-01 5.872651e-01 0.000000e+00 -1.081076e+01 1.247183e+01 -9.024940e+00 1.000000e+00,-9.739255e-01 1.128171e-02 2.265877e-01 0.000000e+00 -2.263324e-01 2.029327e-02 -9.738388e-01 0.000000e+00 -1.558482e-02 -9.997306e-01 -1.721078e-02 0.000000e+00 -1.456729e+01 8.173809e-01 -2.459107e+01 1.000000e+00,-9.739255e-01 1.128171e-02 2.265877e-01 0.000000e+00 -2.263324e-01 2.029327e-02 -9.738388e-01 0.000000e+00 -1.558482e-02 -9.997306e-01 -1.721078e-02 0.000000e+00 -1.632193e+01 9.747044e-01 -3.214076e+01 1.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,
