Frame,RootNode,mixamorig5:Hips,mixamorig5:Spine,mixamorig5:Spine1,mixamorig5:Spine2,mixamorig5:Neck,mixamorig5:Head,mixamorig5:HeadTop_End,mixamorig5:LeftShoulder,mixamorig5:LeftArm,mixamorig5:LeftForeArm,mixamorig5:LeftHand,mixamorig5:LeftHandThumb1,mixamorig5:LeftHandThumb2,mixamorig5:LeftHandThumb3,mixamorig5:LeftHandThumb4,mixamorig5:LeftHandIndex1,mixamorig5:LeftHandIndex2,mixamorig5:LeftHandIndex3,mixamorig5:LeftHandIndex4,mixamorig5:LeftHandMiddle1,mixamorig5:LeftHandMiddle2,mixamorig5:LeftHandMiddle3,mixamorig5:LeftHandMiddle4,mixamorig5:LeftHandRing1,mixamorig5:LeftHandRing2,mixamorig5:LeftHandRing3,mixamorig5:LeftHandRing4,mixamorig5:LeftHandPinky1,mixamorig5:LeftHandPinky2,mixamorig5:LeftHandPinky3,mixamorig5:LeftHandPinky4,mixamorig5:RightShoulder,mixamorig5:RightArm,mixamorig5:RightForeArm,mixamorig5:RightHand,mixamorig5:RightHandThumb1,mixamorig5:RightHandThumb2,mixamorig5:RightHandThumb3,mixamorig5:RightHandThumb4,mixamorig5:RightHandIndex1,mixamorig5:RightHandIndex2,mixamorig5:RightHandIndex3,mixamorig5:RightHandIndex4,mixamorig5:RightHandMiddle1,mixamorig5:RightHandMiddle2,mixamorig5:RightHandMiddle3,mixamorig5:RightHandMiddle4,mixamorig5:RightHandRing1,mixamorig5:RightHandRing2,mixamorig5:RightHandRing3,mixamorig5:RightHandRing4,mixamorig5:RightHandPinky1,mixamorig5:RightHandPinky2,mixamorig5:RightHandPinky3,mixamorig5:RightHandPinky4,mixamorig5:LeftUpLeg,mixamorig5:LeftLeg,mixamorig5:LeftFoot,mixamorig5:LeftToeBase,mixamorig5:LeftToe_End,mixamorig5:RightUpLeg,mixamorig5:RightLeg,mixamorig5:RightFoot,mixamorig5:RightToeBase,mixamorig5:RightToe_End,Ch38_Shorts,Ch38_Shirt,Ch38_Socks,Ch38_Body,Ch38_Shoes,Ch38_Eyelashes,Ch38_Hair,
0,1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00,9.968212e-01 -3.544538e-02 -7.135135e-02 0.000000e+00 4.304639e-02 9.932207e-01 1.079793e-01 0.000000e+00 6.704029e-02 -1.107075e-01 9.915894e-01 0.000000e+00 -8.127078e-01 8.205399e+01 -1.315628e+00 1.000000e+00,9.997092e-01 2.149204e-02 1.092281e-02 0.000000e+00 -1.975053e-02 9.899325e-01 -1.401547e-01 0.000000e+00 -1.382502e-02 1.398982e-01 9.900694e-01 0.000000e+00 -1.914747e-01 9.704889e+01 -8.568263e-02 1.000000e+00,9.987695e-01 3.280084e-02 3.719444e-02 0.000000e+00 -2.197518e-02 9.650896e-01 -2.609965e-01 0.000000e+00 -4.445683e-02 2.598580e-01 9.646230e-01 0.000000e+00 -4.075381e-01 1.085182e+02 -2.877940e+00 1.000000e+00,9.969916e-01 4.715668e-02 6.151108e-02 0.000000e+00 -2.046114e-02 9.255971e-01 -3.779568e-01 0.000000e+00 -7.475761e-02 3.755611e-01 9.237777e-01 0.000000e+00 -7.545428e-01 1.219910e+02 -5.441264e+00 1.000000e+00,9.969916e-01 4.715668e-02 6.151108e-02 0.000000e+00 -1.245866e-02 8.808016e-01 -4.733218e-01 0.000000e+00 -7.649929e-02 4.711315e-01 8.787395e-01 0.000000e+00 -1.188231e+00 1.368671e+02 -9.816428e+00 1.000000e+00,9.969119e-01 7.844560e-02 -3.556497e-03 0.000000e+00 -6.892700e-02 8.524509e-01 -5.182438e-01 0.000000e+00 -3.762217e-02 5.168886e-01 8.552257e-01 0.000000e+00 -1.156811e+00 1.415287e+02 -1.389949e+01 1.000000e+00,9.969119e-01 7.844560e-02 -3.556497e-03 0.000000e+00 -6.892700e-02 8.524509e-01 -5.182438e-01 0.000000e+00 -3.762217e-02 5.168886e-01 8.552257e-01 0.000000e+00 -2.588783e+00 1.589554e+02 -3.091221e+01 1.000000e+00,-1.215774e-01 3.819105e-01 9.161678e-01 0.000000e+00 9.264342e-01 -2.876521e-01 2.428495e-01 0.000000e+00 3.562842e-01 8.782941e-01 -3.188432e-01 0.000000e+00 5.290699e+00 1.355104e+02 -8.518554e+00 1.000000e+00,5.594300e-02 4.337156e-01 8.993115e-01 0.000000e+00 5.902187e-01 -7.408571e-01 3.205817e-01 0.000000e+00 8.053025e-01 5.128561e-01 -2.974329e-01 0.000000e+00 1.760922e+01 1.316856e+02 -5.289457e+00 1.000000e+00,2.543738e-01 -9.139993e-01 -3.160680e-01 0.000000e+00 -5.026637e-01 1.542516e-01 -8.506092e-01 0.000000e+00 8.262101e-01 3.752485e-01 -4.201968e-01 0.000000e+00 3.397120e+01 1.111476e+02 3.597679e+00 1.000000e+00,8.623079e-01 -4.963440e-01 -1.003375e-01 0.000000e+00 -2.834920e-01 -3.089956e-01 -9.078293e-01 0.000000e+00 4.195918e-01 8.112732e-01 -4.071591e-01 0.000000e+00 2.328668e+01 1.144264e+02 -1.448270e+01 1.000000e+00,8.608734e-01 1.009977e-02 -5.087189e-01 0.000000e+00 -3.708397e-01 -6.721115e-01 -6.408929e-01 0.000000e+00 -3.483886e-01 7.403809e-01 -5.748577e-01 0.000000e+00 1.922698e+01 1.137271e+02 -1.713388e+01 1.000000e+00,7.915639e-01 5.380466e-01 2.897099e-01 0.000000e+00 6.066387e-01 -6.347873e-01 -4.785755e-01 0.000000e+00 -7.359159e-02 5.545724e-01 -8.288749e-01 0.000000e+00 1.733702e+01 1.111112e+02 -1.935759e+01 1.000000e+00,5.919979e-01 5.996861e-01 5.384370e-01 0.000000e+00 7.959257e-01 -5.400110e-01 -2.736611e-01 0.000000e+00 1.266513e-01 5.905628e-01 -7.969913e-01 0.000000e+00 1.944995e+01 1.088021e+02 -2.109011e+01 1.000000e+00,5.919979e-01 5.996861e-01 5.384370e-01 0.000000e+00 7.959257e-01 -5.400110e-01 -2.736611e-01 0.000000e+00 1.266513e-01 5.905628e-01 -7.969913e-01 0.000000e+00 2.221649e+01 1.075200e+02 -2.160051e+01 1.000000e+00,9.311011e-01 -3.474413e-01 -1.110650e-01 0.000000e+00 -2.547796e-01 -8.373756e-01 4.836208e-01 0.000000e+00 -2.610328e-01 -4.220026e-01 -8.682024e-01 0.000000e+00 1.698847e+01 1.125674e+02 -2.430073e+01 1.000000e+00,9.020150e-01 -2.843204e-01 -3.248551e-01 0.000000e+00 4.282715e-01 4.946310e-01 7.562562e-01 0.000000e+00 -5.433558e-02 -8.212804e-01 5.679311e-01 0.000000e+00 1.617049e+01 1.098037e+02 -2.271145e+01 1.000000e+00,8.432908e-01 -3.833335e-01 -3.767176e-01 0.000000e+00 4.232422e-01 9.056463e-01 2.588597e-02 0.000000e+00 3.312500e-01 -1.812722e-01 9.259664e-01 0.000000e+00 1.750683e+01 1.113520e+02 -2.034460e+01 1.000000e+00,8.432908e-01 -3.833335e-01 -3.767176e-01 0.000000e+00 4.232422e-01 9.056463e-01 2.588597e-02 0.000000e+00 3.312500e-01 -1.812722e-01 9.259664e-01 0.000000e+00 1.859796e+01 1.137268e+02 -2.027003e+01 1.000000e+00,9.314237e-01 -3.462704e-01 -1.120117e-01 0.000000e+00 -2.534357e-01 -8.380197e-01 4.832116e-01 0.000000e+00 -2.611898e-01 -4.216868e-01 -8.683088e-01 0.000000e+00 1.913374e+01 1.115267e+02 -2.503676e+01 1.000000e+00,9.010662e-01 -2.854529e-01 -3.264909e-01 0.000000e+00 4.302582e-01 4.940037e-01 7.555383e-01 0.000000e+00 -5.438283e-02 -8.212655e-01 5.679487e-01 0.000000e+00 1.827501e+01 1.086262e+02 -2.336983e+01 1.000000e+00,8.454053e-01 -3.792232e-01 -3.761379e-01 0.000000e+00 4.193313e-01 9.074126e-01 2.763090e-02 0.000000e+00 3.308339e-01 -1.810859e-01 9.261518e-01 0.000000e+00 1.968791e+01 1.102632e+02 -2.086739e+01 1.000000e+00,8.454053e-01 -3.792232e-01 -3.761379e-01 0.000000e+00 4.193313e-01 9.074126e-01 2.763090e-02 0.000000e+00 3.308339e-01 -1.810859e-01 9.261518e-01 0.000000e+00 2.085167e+01 1.127961e+02 -2.078785e+01 1.000000e+00,9.362510e-01 -3.358787e-01 -1.030513e-01 0.000000e+00 -2.481429e-01 -8.398256e-01 4.828226e-01 0.000000e+00 -2.487149e-01 -4.264715e-01 -8.696337e-01 0.000000e+00 2.119832e+01 1.104829e+02 -2.512981e+01 1.000000e+00,9.023314e-01 -2.735371e-01 -3.331297e-01 0.000000e+00 4.289838e-01 4.944289e-01 7.559846e-01 0.000000e+00 -4.208080e-02 -8.250558e-01 5.634819e-01 0.000000e+00 2.046128e+01 1.079927e+02 -2.369778e+01 1.000000e+00,8.429275e-01 -3.720325e-01 -3.886710e-01 0.000000e+00 4.149935e-01 9.093424e-01 2.959931e-02 0.000000e+00 3.424232e-01 -1.862461e-01 9.209010e-01 0.000000e+00 2.165327e+01 1.093737e+02 -2.158660e+01 1.000000e+00,8.429275e-01 -3.720325e-01 -3.886710e-01 0.000000e+00 4.149935e-01 9.093424e-01 2.959931e-02 0.000000e+00 3.424232e-01 -1.862461e-01 9.209010e-01 0.000000e+00 2.266162e+01 1.115684e+02 -2.151769e+01 1.000000e+00,9.498516e-01 -2.811469e-01 -1.368867e-01 0.000000e+00 -1.890143e-01 -8.649436e-01 4.649154e-01 0.000000e+00 -2.491087e-01 -4.157270e-01 -8.747090e-01 0.000000e+00 2.323181e+01 1.095062e+02 -2.431477e+01 1.000000e+00,9.020455e-01 -2.763756e-01 -3.315573e-01 0.000000e+00 4.292877e-01 4.943308e-01 7.558763e-01 0.000000e+00 -4.500689e-02 -8.241684e-01 5.645539e-01 0.000000e+00 2.273427e+01 1.071762e+02 -2.306568e+01 1.000000e+00,8.415420e-01 -3.780446e-01 -3.858616e-01 0.000000e+00 4.200125e-01 9.071078e-01 2.729192e-02 0.000000e+00 3.397003e-01 -1.850342e-01 9.221532e-01 0.000000e+00 2.369667e+01 1.082913e+02 -2.136111e+01 1.000000e+00,8.415420e-01 -3.780446e-01 -3.858616e-01 0.000000e+00 4.200125e-01 9.071078e-01 2.729192e-02 0.000000e+00 3.397003e-01 -1.850342e-01 9.221532e-01 0.000000e+00 2.452195e+01 1.100874e+02 -2.130471e+01 1.000000e+00,-9.799342e-03 -3.804379e-01 -9.247546e-01 0.000000e+00 -9.406596e-01 -3.102086e-01 1.375856e-01 0.000000e+00 -3.392095e-01 8.712277e-01 -3.548230e-01 0.000000e+00 -7.620064e+00 1.348943e+02 -9.325236e+00 1.000000e+00,8.306512e-01 1.356685e-02 -5.566278e-01 0.000000e+00 -2.218476e-01 -9.088587e-01 -3.532131e-01 0.000000e+00 -5.106878e-01 4.168836e-01 -7.519349e-01 0.000000e+00 -2.012773e+01 1.307696e+02 -7.495802e+00 1.000000e+00,-1.286463e-01 9.028001e-01 4.103682e-01 0.000000e+00 9.001538e-01 2.799498e-01 -3.336932e-01 0.000000e+00 -4.161406e-01 3.264663e-01 -8.486736e-01 0.000000e+00 -2.627930e+01 1.055680e+02 -1.728998e+01 1.000000e+00,4.959811e-01 4.871269e-01 7.188254e-01 0.000000e+00 7.127514e-01 2.444449e-01 -6.574435e-01 0.000000e+00 -4.959715e-01 8.384236e-01 -2.259606e-01 0.000000e+00 -7.140497e+00 1.115202e+02 -2.438486e+01 1.000000e+00,2.565604e-01 -3.541695e-01 8.993002e-01 0.000000e+00 8.731624e-01 -3.140401e-01 -3.727815e-01 0.000000e+00 4.144441e-01 8.808762e-01 2.286772e-01 0.000000e+00 -2.418800e+00 1.127867e+02 -2.444011e+01 1.000000e+00,3.089720e-01 -9.064878e-01 2.877782e-01 0.000000e+00 2.541177e-01 -2.128976e-01 -9.434505e-01 0.000000e+00 9.164934e-01 3.646294e-01 1.645752e-01 0.000000e+00 1.084601e+00 1.114161e+02 -2.550969e+01 1.000000e+00,1.531508e-01 -9.856976e-01 -7.032271e-02 0.000000e+00 -1.055706e-01 5.443534e-02 -9.929209e-01 0.000000e+00 9.825474e-01 1.594907e-01 -9.572382e-02 0.000000e+00 1.946859e+00 1.108036e+02 -2.895460e+01 1.000000e+00,1.531508e-01 -9.856976e-01 -7.032271e-02 0.000000e+00 -1.055706e-01 5.443534e-02 -9.929209e-01 0.000000e+00 9.825474e-01 1.594907e-01 -9.572382e-02 0.000000e+00 1.584357e+00 1.112196e+02 -3.198242e+01 1.000000e+00,6.059759e-01 3.605761e-01 7.090684e-01 0.000000e+00 2.737035e-01 -9.314528e-01 2.397539e-01 0.000000e+00 7.469130e-01 4.878951e-02 -6.631291e-01 0.000000e+00 2.822860e+00 1.159458e+02 -2.924457e+01 1.000000e+00,5.036249e-01 2.180310e-01 8.359572e-01 0.000000e+00 -8.638521e-01 1.147849e-01 4.904929e-01 0.000000e+00 1.098737e-02 -9.691681e-01 2.461552e-01 0.000000e+00 3.723011e+00 1.128551e+02 -2.845808e+01 1.000000e+00,4.093224e-01 2.788037e-01 8.687483e-01 0.000000e+00 -5.997950e-01 7.997326e-01 2.594675e-02 0.000000e+00 -6.875321e-01 -5.316917e-01 4.945738e-01 0.000000e+00 1.100497e+00 1.132059e+02 -2.696005e+01 1.000000e+00,4.093224e-01 2.788037e-01 8.687483e-01 0.000000e+00 -5.997950e-01 7.997326e-01 2.594675e-02 0.000000e+00 -6.875321e-01 -5.316917e-01 4.945738e-01 0.000000e+00 -4.397449e-01 1.152623e+02 -2.689050e+01 1.000000e+00,6.062285e-01 3.598044e-01 7.092445e-01 0.000000e+00 2.732004e-01 -9.317518e-01 2.391651e-01 0.000000e+00 7.468922e-01 4.877722e-02 -6.631534e-01 0.000000e+00 1.365888e+00 1.150162e+02 -3.127289e+01 1.000000e+00,5.018625e-01 2.180113e-01 8.370217e-01 0.000000e+00 -8.648791e-01 1.143406e-01 4.887842e-01 0.000000e+00 1.085482e-02 -9.692252e-01 2.459368e-01 0.000000e+00 2.324031e+00 1.117264e+02 -3.043574e+01 1.000000e+00,4.113621e-01 2.759105e-01 8.687087e-01 0.000000e+00 -5.983432e-01 8.007140e-01 2.902040e-02 0.000000e+00 -6.875800e-01 -5.317239e-01 4.944727e-01 0.000000e+00 -5.735650e-01 1.121139e+02 -2.878057e+01 1.000000e+00,4.113621e-01 2.759105e-01 8.687087e-01 0.000000e+00 -5.983432e-01 8.007140e-01 2.902040e-02 0.000000e+00 -6.875800e-01 -5.317239e-01 4.944727e-01 0.000000e+00 -2.328109e+00 1.144564e+02 -2.870134e+01 1.000000e+00,6.136764e-01 3.582823e-01 7.035870e-01 0.000000e+00 2.719299e-01 -9.325051e-01 2.376723e-01 0.000000e+00 7.412522e-01 4.547267e-02 -6.696843e-01 0.000000e+00 4.878359e-01 1.139441e+02 -3.302528e+01 1.000000e+00,5.044997e-01 2.088410e-01 8.377739e-01 0.000000e+00 -8.633890e-01 1.150009e-01 4.912576e-01 0.000000e+00 6.249920e-03 -9.711643e-01 2.383291e-01 0.000000e+00 1.280577e+00 1.112222e+02 -3.233265e+01 1.000000e+00,4.044609e-01 2.716279e-01 8.732865e-01 0.000000e+00 -5.986949e-01 8.004769e-01 2.830319e-02 0.000000e+00 -6.913578e-01 -5.342799e-01 4.863842e-01 0.000000e+00 -1.037719e+00 1.115322e+02 -3.100839e+01 1.000000e+00,4.044609e-01 2.716279e-01 8.732865e-01 0.000000e+00 -5.986949e-01 8.004769e-01 2.830319e-02 0.000000e+00 -6.913578e-01 -5.342799e-01 4.863842e-01 0.000000e+00 -2.386915e+00 1.133336e+02 -3.094746e+01 1.000000e+00,6.092612e-01 3.627734e-01 7.051214e-01 0.000000e+00 2.749929e-01 -9.306945e-01 2.412192e-01 0.000000e+00 7.437602e-01 4.693789e-02 -6.667963e-01 0.000000e+00 -1.446345e+00 1.123743e+02 -3.352271e+01 1.000000e+00,5.044044e-01 2.131553e-01 8.367443e-01 0.000000e+00 -8.634255e-01 1.149781e-01 4.911985e-01 0.000000e+00 8.494362e-03 -9.702292e-01 2.420392e-01 0.000000e+00 -7.208506e-01 1.098832e+02 -3.288883e+01 1.000000e+00,4.033505e-01 2.790507e-01 8.714581e-01 0.000000e+00 -6.013476e-01 7.986679e-01 2.258854e-02 0.000000e+00 -6.897020e-01 -5.331604e-01 4.899496e-01 0.000000e+00 -2.751322e+00 1.101548e+02 -3.172898e+01 1.000000e+00,4.033505e-01 2.790507e-01 8.714581e-01 0.000000e+00 -6.013476e-01 7.986679e-01 2.258854e-02 0.000000e+00 -6.897020e-01 -5.331604e-01 4.899496e-01 0.000000e+00 -3.965337e+00 1.117756e+02 -3.167416e+01 1.000000e+00,-9.259285e-01 -2.967068e-01 -2.337122e-01 0.000000e+00 3.718457e-01 -8.246170e-01 -4.263069e-01 0.000000e+00 -6.623486e-02 -4.816346e-01 8.738656e-01 0.000000e+00 8.116047e+00 7.642986e+01 -1.937577e+00 1.000000e+00,-9.232243e-01 -3.722979e-01 -9.513675e-02 0.000000e+00 3.108198e-01 -8.690984e-01 3.847842e-01 0.000000e+00 -2.259376e-01 3.256716e-01 9.180906e-01 0.000000e+00 2.177805e+01 4.687587e+01 -1.691439e+01 1.000000e+00,-9.772316e-01 -6.359473e-02 -2.024202e-01 0.000000e+00 2.060670e-01 -5.117338e-01 -8.340653e-01 0.000000e+00 -5.054313e-02 -8.567870e-01 5.131875e-01 0.000000e+00 3.427061e+01 1.194481e+01 -1.449032e+00 1.000000e+00,-9.738703e-01 -2.409777e-02 -2.258228e-01 0.000000e+00 2.246986e-01 4.212490e-02 -9.735175e-01 0.000000e+00 3.297233e-02 -9.988215e-01 -3.560930e-02 0.000000e+00 3.764852e+01 3.556312e+00 -1.512128e+01 1.000000e+00,-9.738703e-01 -2.409777e-02 -2.258228e-01 0.000000e+00 2.246986e-01 4.212490e-02 -9.735175e-01 0.000000e+00 3.297233e-02 -9.988215e-01 -3.560930e-02 0.000000e+00 3.915712e+01 3.839134e+00 -2.165738e+01 1.000000e+00,-9.908463e-01 8.044288e-02 1.084085e-01 0.000000e+00 -1.269552e-01 -8.282715e-01 -5.457553e-01 0.000000e+00 4.588956e-02 -5.545226e-01 8.309025e-01 0.000000e+00 -1.008874e+01 7.703636e+01 -2.588601e-01 1.000000e+00,-9.898459e-01 1.392091e-01 -2.873576e-02 0.000000e+00 -1.368556e-01 -8.787125e-01 4.573125e-01 0.000000e+00 3.841161e-02 4.566017e-01 8.888416e-01 0.000000e+00 -1.500434e+01 4.728629e+01 -1.959520e+01 1.000000e+00,-9.910668e-01 6.428703e-02 1.168485e-01 0.000000e+00 -1.333138e-01 -5.019876e-01 -8.545383e-01 0.000000e+00 3.720775e-03 -8.624822e-01 5.060736e-01 0.000000e+00 -2.050865e+01 1.194465e+01 -1.202183e+00 1.000000e+00,-9.890736e-01 1.263679e-02 1.468789e-01 0.000000e+00 -1.462196e-01 4.287070e-02 -9.883226e-01 0.000000e+00 -1.878603e-02 -9.990005e-01 -4.055452e-02 0.000000e+00 -2.273662e+01 3.555336e+00 -1.548340e+01 1.000000e+00,-9.890736e-01 1.263679e-02 1.468789e-01 0.000000e+00 -1.462196e-01 4.287070e-02 -9.883226e-01 0.000000e+00 -1.878603e-02 -9.990005e-01 -4.055452e-02 0.000000e+00 -2.370006e+01 3.837811e+00 -2.199546e+01 1.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00,
