Frame,RootNode,mixamorig5:Hips,mixamorig5:Spine,mixamorig5:Spine1,mixamorig5:Spine2,mixamorig5:Neck,mixamorig5:Head,mixamorig5:HeadTop_End,mixamorig5:LeftShoulder,mixamorig5:LeftArm,mixamorig5:LeftForeArm,mixamorig5:LeftHand,mixamorig5:LeftHandThumb1,mixamorig5:LeftHandThumb2,mixamorig5:LeftHandThumb3,mixamorig5:LeftHandThumb4,mixamorig5:LeftHandIndex1,mixamorig5:LeftHandIndex2,mixamorig5:LeftHandIndex3,mixamorig5:LeftHandIndex4,mixamorig5:LeftHandMiddle1,mixamorig5:LeftHandMiddle2,mixamorig5:LeftHandMiddle3,mixamorig5:LeftHandMiddle4,mixamorig5:LeftHandRing1,mixamorig5:LeftHandRing2,mixamorig5:LeftHandRing3,mixamorig5:LeftHandRing4,mixamorig5:LeftHandPinky1,mixamorig5:LeftHandPinky2,mixamorig5:LeftHandPinky3,mixamorig5:LeftHandPinky4,mixamorig5:RightShoulder,mixamorig5:RightArm,mixamorig5:RightForeArm,mixamorig5:RightHand,mixamorig5:RightHandThumb1,mixamorig5:RightHandThumb2,mixamorig5:RightHandThumb3,mixamorig5:RightHandThumb4,mixamorig5:RightHandIndex1,mixamorig5:RightHandIndex2,mixamorig5:RightHandIndex3,mixamorig5:RightHandIndex4,mixamorig5:RightHandMiddle1,mixamorig5:RightHandMiddle2,mixamorig5:RightHandMiddle3,mixamorig5:RightHandMiddle4,mixamorig5:RightHandRing1,mixamorig5:RightHandRing2,mixamorig5:RightHandRing3,mixamorig5:RightHandRing4,mixamorig5:RightHandPinky1,mixamorig5:RightHandPinky2,mixamorig5:RightHandPinky3,mixamorig5:RightHandPinky4,mixamorig5:LeftUpLeg,mixamorig5:LeftLeg,mixamorig5:LeftFoot,mixamorig5:LeftToeBase,mixamorig5:LeftToe_End,mixamorig5:RightUpLeg,mixamorig5:RightLeg,mixamorig5:RightFoot,mixamorig5:RightToeBase,mixamorig5:RightToe_End,Ch38_Shorts,Ch38_Shirt,Ch38_Socks,Ch38_Body,Ch38_Shoes,Ch38_Eyelashes,Ch38_Hair,
0,1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000,0.999630 -0.022154 -0.015802 0.000000 0.022407 0.999621 0.016015 0.000000 0.015442 -0.016364 0.999747 0.000000 0.048944 92.912338 -0.768031 1.000000,0.998455 -0.053064 -0.016460 0.000000 0.053020 0.998589 -0.003131 0.000000 0.016603 0.002253 0.999860 0.000000 0.048944 92.912338 -0.768031 1.000000,0.998386 -0.054747 -0.015101 0.000000 0.055604 0.996409 0.063851 0.000000 0.011551 -0.064588 0.997845 0.000000 0.652690 104.642647 -1.961651 1.000000,0.998305 -0.056548 -0.013761 0.000000 0.057863 0.989752 0.130549 0.000000 0.006238 -0.131124 0.991346 0.000000 1.425361 118.205208 -0.046671 1.000000,0.998305 -0.056548 -0.013761 0.000000 0.057863 0.989752 0.130549 0.000000 0.006238 -0.131124 0.991346 0.000000 1.425361 118.205208 -0.046671 1.000000,0.997836 -0.062562 -0.020233 0.000000 0.065159 0.982096 0.176753 0.000000 0.008813 -0.177689 0.984047 0.000000 1.766053 124.364326 -0.640429 1.000000,0.997836 -0.062562 -0.020233 0.000000 0.065159 0.982096 0.176753 0.000000 0.008813 -0.177689 0.984047 0.000000 1.766053 124.364326 -0.640429 1.000000,0.985295 -0.170669 0.008103 0.000000 0.168959 0.966170 -0.194854 0.000000 0.025426 0.193358 0.980799 0.000000 1.425361 118.205208 -0.046671 1.000000,0.961125 0.145352 0.234758 0.000000 0.162161 0.390999 -0.905993 0.000000 -0.223478 0.908842 0.352228 0.000000 1.425361 118.205208 -0.046671 1.000000,0.971850 0.162979 0.170135 0.000000 0.115583 0.299448 -0.947086 0.000000 -0.205302 0.940090 0.272181 0.000000 1.425361 118.205208 -0.046671 1.000000,0.966807 -0.003079 0.255489 0.000000 0.237741 0.377183 -0.895104 0.000000 -0.093610 0.926134 0.365396 0.000000 1.425361 118.205208 -0.046671 1.000000,0.941799 0.087496 0.324591 0.000000 0.230604 0.534418 -0.813154 0.000000 -0.244614 0.840680 0.483137 0.000000 1.425361 118.205208 -0.046671 1.000000,0.868680 -0.012106 0.495225 0.000000 0.453630 0.421104 -0.785424 0.000000 -0.199033 0.906932 0.371297 0.000000 1.425361 118.205208 -0.046671 1.000000,0.972782 0.216902 0.081536 0.000000 -0.082232 0.652107 -0.753654 0.000000 -0.216639 0.726436 0.652195 0.000000 1.425361 118.205208 -0.046671 1.000000,0.972782 0.216902 0.081536 0.000000 -0.082232 0.652107 -0.753654 0.000000 -0.216639 0.726436 0.652195 0.000000 1.425361 118.205208 -0.046671 1.000000,0.982755 -0.007987 0.184742 0.000000 0.184780 0.080615 -0.979468 0.000000 -0.007070 0.996713 0.080701 0.000000 1.425361 118.205208 -0.046671 1.000000,0.965331 -0.003302 0.261007 0.000000 0.243488 -0.348964 -0.904952 0.000000 0.094070 0.937130 -0.336062 0.000000 1.425361 118.205208 -0.046671 1.000000,0.952974 0.017664 0.302538 0.000000 0.259737 -0.561934 -0.785345 0.000000 0.156134 0.826993 -0.540097 0.000000 1.425361 118.205208 -0.046671 1.000000,0.952974 0.017664 0.302538 0.000000 0.259737 -0.561934 -0.785345 0.000000 0.156134 0.826993 -0.540097 0.000000 1.425361 118.205208 -0.046671 1.000000,0.980866 0.026753 0.192835 0.000000 0.190589 0.070092 -0.979164 0.000000 -0.039712 0.997182 0.063652 0.000000 1.425361 118.205208 -0.046671 1.000000,0.963766 0.027435 0.265334 0.000000 0.262630 -0.271716 -0.925849 0.000000 0.046695 0.961987 -0.269076 0.000000 1.425361 118.205208 -0.046671 1.000000,0.948989 0.055876 0.310319 0.000000 0.265529 -0.672373 -0.690948 0.000000 0.170042 0.738101 -0.652911 0.000000 1.425361 118.205208 -0.046671 1.000000,0.948989 0.055876 0.310319 0.000000 0.265529 -0.672373 -0.690948 0.000000 0.170042 0.738101 -0.652911 0.000000 1.425361 118.205208 -0.046671 1.000000,0.970310 0.034401 0.239408 0.000000 0.235731 0.087040 -0.967913 0.000000 -0.054135 0.995611 0.076347 0.000000 1.425361 118.205208 -0.046671 1.000000,0.946746 0.049102 0.318217 0.000000 0.305910 -0.445527 -0.841383 0.000000 0.100460 0.893921 -0.436821 0.000000 1.425361 118.205208 -0.046671 1.000000,0.924194 0.111638 0.365243 0.000000 0.233028 -0.922517 -0.307671 0.000000 0.302595 0.369459 -0.878599 0.000000 1.425361 118.205208 -0.046671 1.000000,0.924194 0.111638 0.365243 0.000000 0.233028 -0.922517 -0.307671 0.000000 0.302595 0.369459 -0.878599 0.000000 1.425361 118.205208 -0.046671 1.000000,0.977721 -0.101410 0.183788 0.000000 0.185984 0.012559 -0.982472 0.000000 0.097324 0.994766 0.031140 0.000000 1.425361 118.205208 -0.046671 1.000000,0.960030 -0.090507 0.264859 0.000000 0.206418 -0.410145 -0.888354 0.000000 0.189033 0.907519 -0.375069 0.000000 1.425361 118.205208 -0.046671 1.000000,0.947809 -0.050724 0.314778 0.000000 0.164263 -0.768476 -0.618436 0.000000 0.273269 0.637866 -0.720036 0.000000 1.425361 118.205208 -0.046671 1.000000,0.947809 -0.050724 0.314778 0.000000 0.164263 -0.768476 -0.618436 0.000000 0.273269 0.637866 -0.720036 0.000000 1.425361 118.205208 -0.046671 1.000000,0.998092 0.056899 -0.023962 0.000000 -0.058871 0.994041 -0.091746 0.000000 0.018599 0.092982 0.995494 0.000000 1.425361 118.205208 -0.046671 1.000000,0.971890 0.176932 -0.155320 0.000000 -0.204993 0.311497 -0.927873 0.000000 -0.115789 0.933630 0.339010 0.000000 1.425361 118.205208 -0.046671 1.000000,0.989479 0.144403 -0.008895 0.000000 -0.044466 0.245035 -0.968494 0.000000 -0.137674 0.958700 0.248878 0.000000 1.425361 118.205208 -0.046671 1.000000,0.998956 0.006620 0.045201 0.000000 0.040316 0.337542 -0.940447 0.000000 -0.021483 0.941287 0.336923 0.000000 1.425361 118.205208 -0.046671 1.000000,0.998416 -0.050932 -0.023920 0.000000 -0.001588 0.399428 -0.916763 0.000000 0.056246 0.915349 0.398715 0.000000 1.425361 118.205208 -0.046671 1.000000,0.972739 -0.036047 -0.229085 0.000000 -0.199064 0.376971 -0.904581 0.000000 0.118966 0.925524 0.359519 0.000000 1.425361 118.205208 -0.046671 1.000000,0.979933 -0.175470 0.094562 0.000000 0.186192 0.636423 -0.748531 0.000000 0.071163 0.751117 0.656323 0.000000 1.425361 118.205208 -0.046671 1.000000,0.979933 -0.175470 0.094562 0.000000 0.186192 0.636423 -0.748531 0.000000 0.071163 0.751117 0.656323 0.000000 1.425361 118.205208 -0.046671 1.000000,0.986129 -0.013587 0.165426 0.000000 0.164847 0.196574 -0.966532 0.000000 -0.019386 0.980395 0.196087 0.000000 1.425361 118.205208 -0.046671 1.000000,0.995342 -0.014937 0.095249 0.000000 0.083665 -0.357138 -0.930297 0.000000 0.047913 0.933932 -0.354224 0.000000 1.425361 118.205208 -0.046671 1.000000,0.997318 -0.042000 0.059945 0.000000 0.006616 -0.763903 -0.645298 0.000000 0.072895 0.643963 -0.761576 0.000000 1.425361 118.205208 -0.046671 1.000000,0.997318 -0.042000 0.059945 0.000000 0.006616 -0.763903 -0.645298 0.000000 0.072895 0.643963 -0.761576 0.000000 1.425361 118.205208 -0.046671 1.000000,0.991339 0.004632 0.131248 0.000000 0.131329 -0.031011 -0.990854 0.000000 -0.000520 0.999509 -0.031350 0.000000 1.425361 118.205208 -0.046671 1.000000,0.997679 -0.006326 0.067796 0.000000 0.057725 -0.449477 -0.891425 0.000000 0.036112 0.893270 -0.448068 0.000000 1.425361 118.205208 -0.046671 1.000000,0.998384 -0.037501 0.042700 0.000000 -0.014951 -0.898229 -0.439273 0.000000 0.054828 0.437925 -0.897338 0.000000 1.425361 118.205208 -0.046671 1.000000,0.998384 -0.037501 0.042700 0.000000 -0.014951 -0.898229 -0.439273 0.000000 0.054828 0.437925 -0.897338 0.000000 1.425361 118.205208 -0.046671 1.000000,0.994261 -0.024516 0.104131 0.000000 0.103224 -0.035742 -0.994016 0.000000 0.028091 0.999061 -0.033006 0.000000 1.425361 118.205208 -0.046671 1.000000,0.998268 -0.043786 0.039283 0.000000 0.007918 -0.561694 -0.827307 0.000000 0.058290 0.826186 -0.560375 0.000000 1.425361 118.205208 -0.046671 1.000000,0.997034 -0.075633 0.014221 0.000000 -0.061399 -0.893166 -0.445517 0.000000 0.046398 0.443322 -0.895161 0.000000 1.425361 118.205208 -0.046671 1.000000,0.997034 -0.075633 0.014221 0.000000 -0.061399 -0.893166 -0.445517 0.000000 0.046398 0.443322 -0.895161 0.000000 1.425361 118.205208 -0.046671 1.000000,0.975469 0.219761 0.012883 0.000000 0.028717 -0.069010 -0.997203 0.000000 -0.218257 0.973110 -0.073628 0.000000 1.425361 118.205208 -0.046671 1.000000,0.976571 0.210371 -0.045325 0.000000 0.047420 -0.415809 -0.908215 0.000000 -0.209908 0.884787 -0.416042 0.000000 1.425361 118.205208 -0.046671 1.000000,0.978988 0.186023 -0.083532 0.000000 0.067416 -0.681861 -0.728369 0.000000 -0.192451 0.707433 -0.680075 0.000000 1.425361 118.205208 -0.046671 1.000000,0.978988 0.186023 -0.083532 0.000000 0.067416 -0.681861 -0.728369 0.000000 -0.192451 0.707433 -0.680075 0.000000 1.425361 118.205208 -0.046671 1.000000,0.987631 -0.034602 -0.152928 0.000000 0.015844 0.992377 -0.122218 0.000000 0.155991 0.118284 0.980651 0.000000 0.048944 92.912338 -0.768031 1.000000,0.980322 0.004843 -0.197344 0.000000 0.031547 0.983008 0.180833 0.000000 0.194867 -0.183501 0.963511 0.000000 0.048944 92.912338 -0.768031 1.000000,0.966710 -0.013143 -0.255536 0.000000 0.032755 0.996820 0.072644 0.000000 0.253769 -0.078596 0.964066 0.000000 0.048944 92.912338 -0.768031 1.000000,0.966710 -0.013143 -0.255536 0.000000 0.032755 0.996820 0.072644 0.000000 0.253769 -0.078596 0.964066 0.000000 0.048944 92.912338 -0.768031 1.000000,0.966710 -0.013143 -0.255536 0.000000 0.032755 0.996820 0.072644 0.000000 0.253769 -0.078596 0.964066 0.000000 0.048944 92.912338 -0.768031 1.000000,0.983401 -0.036626 0.177710 0.000000 0.040838 0.998964 -0.020100 0.000000 -0.176789 0.027024 0.983878 0.000000 0.048944 92.912338 -0.768031 1.000000,0.952730 -0.072667 0.295001 0.000000 0.029455 0.988494 0.148365 0.000000 -0.302388 -0.132663 0.943908 0.000000 0.048944 92.912338 -0.768031 1.000000,0.928687 -0.046893 0.367887 0.000000 0.002204 0.992654 0.120965 0.000000 -0.370857 -0.111528 0.921969 0.000000 0.048944 92.912338 -0.768031 1.000000,0.928687 -0.046893 0.367887 0.000000 0.002204 0.992654 0.120965 0.000000 -0.370857 -0.111528 0.921969 0.000000 0.048944 92.912338 -0.768031 1.000000,0.928687 -0.046893 0.367887 0.000000 0.002204 0.992654 0.120965 0.000000 -0.370857 -0.111528 0.921969 0.000000 0.048944 92.912338 -0.768031 1.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,
1,1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000,0.999648 -0.024705 -0.009706 0.000000 0.024879 0.999523 0.018293 0.000000 0.009249 -0.018528 0.999786 0.000000 0.053217 92.880600 -0.943280 1.000000,0.998474 -0.053557 -0.013475 0.000000 0.053585 0.998562 0.001680 0.000000 0.013366 -0.002400 0.999908 0.000000 0.053217 92.880600 -0.943280 1.000000,0.998448 -0.054163 -0.012982 0.000000 0.054913 0.996249 0.066869 0.000000 0.009312 -0.067479 0.997677 0.000000 0.667344 104.615982 -2.080431 1.000000,0.998418 -0.054835 -0.012442 0.000000 0.055998 0.989697 0.131771 0.000000 0.005088 -0.132259 0.991202 0.000000 1.428230 118.173340 -0.124341 1.000000,0.998418 -0.054835 -0.012442 0.000000 0.055998 0.989697 0.131771 0.000000 0.005088 -0.132259 0.991202 0.000000 1.428230 118.173340 -0.124341 1.000000,0.997996 -0.060291 -0.019234 0.000000 0.062739 0.982414 0.175857 0.000000 0.008293 -0.176711 0.984228 0.000000 1.759262 124.333710 -0.710515 1.000000,0.997996 -0.060291 -0.019234 0.000000 0.062739 0.982414 0.175857 0.000000 0.008293 -0.176711 0.984228 0.000000 1.759262 124.333710 -0.710515 1.000000,0.985949 -0.166677 0.011152 0.000000 0.165514 0.965676 -0.200187 0.000000 0.022597 0.199220 0.979694 0.000000 1.428230 118.173340 -0.124341 1.000000,0.969332 0.143303 0.199651 0.000000 0.129699 0.391745 -0.910886 0.000000 -0.208745 0.908845 0.361145 0.000000 1.428230 118.173340 -0.124341 1.000000,0.974846 0.151860 0.163136 0.000000 0.110174 0.307933 -0.945007 0.000000 -0.193744 0.939210 0.283456 0.000000 1.428230 118.173340 -0.124341 1.000000,0.960163 0.000898 0.279438 0.000000 0.258162 0.379879 -0.888282 0.000000 -0.106950 0.925036 0.364514 0.000000 1.428230 118.173340 -0.124341 1.000000,0.933027 0.091232 0.348049 0.000000 0.248263 0.536931 -0.806269 0.000000 -0.260436 0.838679 0.478321 0.000000 1.428230 118.173340 -0.124341 1.000000,0.858105 -0.004266 0.513456 0.000000 0.465830 0.427126 -0.774962 0.000000 -0.216005 0.904182 0.368506 0.000000 1.428230 118.173340 -0.124341 1.000000,0.969203 0.223311 0.103819 0.000000 -0.069209 0.651578 -0.755418 0.000000 -0.236339 0.724968 0.646967 0.000000 1.428230 118.173340 -0.124341 1.000000,0.969203 0.223311 0.103819 0.000000 -0.069209 0.651578 -0.755418 0.000000 -0.236339 0.724968 0.646967 0.000000 1.428230 118.173340 -0.124341 1.000000,0.977314 -0.000069 0.211797 0.000000 0.210838 0.095378 -0.972857 0.000000 -0.020134 0.995441 0.093229 0.000000 1.428230 118.173340 -0.124341 1.000000,0.957934 0.003193 0.286970 0.000000 0.271973 -0.329298 -0.904209 0.000000 0.091611 0.944220 -0.316315 0.000000 1.428230 118.173340 -0.124341 1.000000,0.943959 0.023775 0.329207 0.000000 0.287316 -0.550106 -0.784113 0.000000 0.162456 0.834756 -0.526108 0.000000 1.428230 118.173340 -0.124341 1.000000,0.943959 0.023775 0.329207 0.000000 0.287316 -0.550106 -0.784113 0.000000 0.162456 0.834756 -0.526108 0.000000 1.428230 118.173340 -0.124341 1.000000,0.975100 0.030857 0.219609 0.000000 0.216435 0.083415 -0.972727 0.000000 -0.048334 0.996037 0.074660 0.000000 1.428230 118.173340 -0.124341 1.000000,0.956244 0.030338 0.290993 0.000000 0.288977 -0.253354 -0.923203 0.000000 0.045716 0.966898 -0.251035 0.000000 1.428230 118.173340 -0.124341 1.000000,0.940093 0.057794 0.335984 0.000000 0.289120 -0.657383 -0.695886 0.000000 0.180653 0.751337 -0.634711 0.000000 1.428230 118.173340 -0.124341 1.000000,0.940093 0.057794 0.335984 0.000000 0.289120 -0.657383 -0.695886 0.000000 0.180653 0.751337 -0.634711 0.000000 1.428230 118.173340 -0.124341 1.000000,0.963259 0.037594 0.265929 0.000000 0.261026 0.102035 -0.959924 0.000000 -0.063222 0.994070 0.088473 0.000000 1.428230 118.173340 -0.124341 1.000000,0.938488 0.049719 0.341715 0.000000 0.330901 -0.412390 -0.848787 0.000000 0.098719 0.909650 -0.403474 0.000000 1.428230 118.173340 -0.124341 1.000000,0.914091 0.110161 0.390259 0.000000 0.252293 -0.907942 -0.334648 0.000000 0.317468 0.404358 -0.857734 0.000000 1.428230 118.173340 -0.124341 1.000000,0.914091 0.110161 0.390259 0.000000 0.252293 -0.907942 -0.334648 0.000000 0.317468 0.404358 -0.857734 0.000000 1.428230 118.173340 -0.124341 1.000000,0.973416 -0.096935 0.207522 0.000000 0.210716 0.023857 -0.977256 0.000000 0.089779 0.995005 0.043649 0.000000 1.428230 118.173340 -0.124341 1.000000,0.953790 -0.087314 0.287509 0.000000 0.231968 -0.394221 -0.889258 0.000000 0.190987 0.914858 -0.355750 0.000000 1.428230 118.173340 -0.124341 1.000000,0.940152 -0.049100 0.337198 0.000000 0.186951 -0.753012 -0.630889 0.000000 0.284891 0.656172 -0.698767 0.000000 1.428230 118.173340 -0.124341 1.000000,0.940152 -0.049100 0.337198 0.000000 0.186951 -0.753012 -0.630889 0.000000 0.284891 0.656172 -0.698767 0.000000 1.428230 118.173340 -0.124341 1.000000,0.997946 0.060173 -0.021974 0.000000 -0.061923 0.993986 -0.090314 0.000000 0.016408 0.091489 0.995671 0.000000 1.428230 118.173340 -0.124341 1.000000,0.973399 0.170858 -0.152653 0.000000 -0.201011 0.317088 -0.926849 0.000000 -0.109955 0.932879 0.342997 0.000000 1.428230 118.173340 -0.124341 1.000000,0.990689 0.136145 -0.000901 0.000000 -0.035224 0.249914 -0.967627 0.000000 -0.131512 0.958649 0.252382 0.000000 1.428230 118.173340 -0.124341 1.000000,0.998151 0.002936 0.060707 0.000000 0.056054 0.341613 -0.938168 0.000000 -0.023493 0.939836 0.340817 0.000000 1.428230 118.173340 -0.124341 1.000000,0.998487 -0.054303 -0.008674 0.000000 0.013999 0.403538 -0.914856 0.000000 0.053180 0.913350 0.403688 0.000000 1.428230 118.173340 -0.124341 1.000000,0.974323 -0.026179 -0.223629 0.000000 -0.197731 0.375570 -0.905455 0.000000 0.107692 0.926424 0.360750 0.000000 1.428230 118.173340 -0.124341 1.000000,0.978702 -0.179535 0.099544 0.000000 0.192998 0.639474 -0.744194 0.000000 0.069953 0.747556 0.660504 0.000000 1.428230 118.173340 -0.124341 1.000000,0.978702 -0.179535 0.099544 0.000000 0.192998 0.639474 -0.744194 0.000000 0.069953 0.747556 0.660504 0.000000 1.428230 118.173340 -0.124341 1.000000,0.983057 -0.017727 0.182443 0.000000 0.182321 0.197377 -0.963224 0.000000 -0.018935 0.980167 0.197265 0.000000 1.428230 118.173340 -0.124341 1.000000,0.993492 -0.019067 0.112293 0.000000 0.098111 -0.357545 -0.928728 0.000000 0.057858 0.933701 -0.353348 0.000000 1.428230 118.173340 -0.124341 1.000000,0.995967 -0.046497 0.076736 0.000000 0.013617 -0.767005 -0.641497 0.000000 0.088684 0.639955 -0.763278 0.000000 1.428230 118.173340 -0.124341 1.000000,0.995967 -0.046497 0.076736 0.000000 0.013617 -0.767005 -0.641497 0.000000 0.088684 0.639955 -0.763278 0.000000 1.428230 118.173340 -0.124341 1.000000,0.988618 0.001308 0.150443 0.000000 0.150401 -0.033574 -0.988055 0.000000 0.003758 0.999435 -0.033389 0.000000 1.428230 118.173340 -0.124341 1.000000,0.996133 -0.009709 0.087319 0.000000 0.073643 -0.449739 -0.890119 0.000000 0.047913 0.893107 -0.447285 0.000000 1.428230 118.173340 -0.124341 1.000000,0.997221 -0.041186 0.062089 0.000000 -0.009987 -0.899703 -0.436389 0.000000 0.073835 0.434556 -0.897613 0.000000 1.428230 118.173340 -0.124341 1.000000,0.997221 -0.041186 0.062089 0.000000 -0.009987 -0.899703 -0.436389 0.000000 0.073835 0.434556 -0.897613 0.000000 1.428230 118.173340 -0.124341 1.000000,0.991940 -0.028242 0.123524 0.000000 0.122444 -0.037233 -0.991777 0.000000 0.032609 0.998907 -0.033475 0.000000 1.428230 118.173340 -0.124341 1.000000,0.997130 -0.047456 0.058990 0.000000 0.022282 -0.560707 -0.827714 0.000000 0.072356 0.826653 -0.558041 0.000000 1.428230 118.173340 -0.124341 1.000000,0.996270 -0.079401 0.033798 0.000000 -0.056023 -0.893011 -0.446535 0.000000 0.065637 0.442976 -0.894128 0.000000 1.428230 118.173340 -0.124341 1.000000,0.996270 -0.079401 0.033798 0.000000 -0.056023 -0.893011 -0.446535 0.000000 0.065637 0.442976 -0.894128 0.000000 1.428230 118.173340 -0.124341 1.000000,0.976001 0.215375 0.032177 0.000000 0.050067 -0.078133 -0.995685 0.000000 -0.211932 0.973401 -0.087041 0.000000 1.428230 118.173340 -0.124341 1.000000,0.978277 0.205753 -0.025295 0.000000 0.064513 -0.418126 -0.906095 0.000000 -0.197009 0.884780 -0.422317 0.000000 1.428230 118.173340 -0.124341 1.000000,0.981368 0.181415 -0.063284 0.000000 0.079381 -0.682775 -0.726303 0.000000 -0.174972 0.707747 -0.684455 0.000000 1.428230 118.173340 -0.124341 1.000000,0.981368 0.181415 -0.063284 0.000000 0.079381 -0.682775 -0.726303 0.000000 -0.174972 0.707747 -0.684455 0.000000 1.428230 118.173340 -0.124341 1.000000,0.988825 -0.036150 -0.144632 0.000000 0.018706 0.992573 -0.120200 0.000000 0.147903 0.116152 0.982158 0.000000 0.053217 92.880600 -0.943280 1.000000,0.982814 0.007983 -0.184425 0.000000 0.027634 0.981444 0.189745 0.000000 0.182518 -0.191580 0.964357 0.000000 0.053217 92.880600 -0.943280 1.000000,0.969897 -0.009802 -0.243316 0.000000 0.029903 0.996422 0.079056 0.000000 0.241671 -0.083952 0.966720 0.000000 0.053217 92.880600 -0.943280 1.000000,0.969897 -0.009802 -0.243316 0.000000 0.029903 0.996422 0.079056 0.000000 0.241671 -0.083952 0.966720 0.000000 0.053217 92.880600 -0.943280 1.000000,0.969897 -0.009802 -0.243316 0.000000 0.029903 0.996422 0.079056 0.000000 0.241671 -0.083952 0.966720 0.000000 0.053217 92.880600 -0.943280 1.000000,0.981655 -0.039699 0.186489 0.000000 0.041660 0.999110 -0.006605 0.000000 -0.186060 0.014253 0.982435 0.000000 0.053217 92.880600 -0.943280 1.000000,0.949187 -0.073644 0.305975 0.000000 0.027459 0.987908 0.152592 0.000000 -0.313513 -0.136437 0.939731 0.000000 0.053217 92.880600 -0.943280 1.000000,0.923623 -0.047282 0.380375 0.000000 -0.000673 0.992161 0.124964 0.000000 -0.383302 -0.115675 0.916351 0.000000 0.053217 92.880600 -0.943280 1.000000,0.923623 -0.047282 0.380375 0.000000 -0.000673 0.992161 0.124964 0.000000 -0.383302 -0.115675 0.916351 0.000000 0.053217 92.880600 -0.943280 1.000000,0.923623 -0.047282 0.380375 0.000000 -0.000673 0.992161 0.124964 0.000000 -0.383302 -0.115675 0.916351 0.000000 0.053217 92.880600 -0.943280 1.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,
